frame_idx,x,y,w,h,ellipse_x,ellipse_y,ellipse_w,ellipse_h,ellipse_angle
2621,204,103,106.17168426513672,107.13418579101562,85.6632080078125,79.59300231933594,106.17168426513672,107.13418579101562,0.0
2622,194,99,105.47506713867188,107.03187561035156,96.03036499023438,85.39825439453125,105.47506713867188,107.03187561035156,0.0
2623,191,99,104.38554382324219,107.17945098876953,101.45773315429688,86.22456359863281,104.38554382324219,107.17945098876953,0.0
2624,167,88,103.96937561035156,107.36128234863281,126.1309814453125,97.43113708496094,103.96937561035156,107.36128234863281,0.0
2625,188,100,103.76921844482422,107.28995513916016,105.39324951171875,86.2327880859375,103.76921844482422,107.28995513916016,0.0
2626,208,110,103.52174377441406,107.13350677490234,85.47259521484375,76.43319702148438,103.52174377441406,107.13350677490234,0.0
2627,206,107,103.216064453125,106.86538696289062,87.41775512695312,79.10830688476562,103.216064453125,106.86538696289062,0.0
2628,192,97,103.56847381591797,106.99604797363281,101.61520385742188,87.52706909179688,103.56847381591797,106.99604797363281,0.0
2629,200,106,102.71841430664062,106.50067901611328,93.2928466796875,79.63177490234375,102.71841430664062,106.50067901611328,0.0
2630,194,101,102.1837158203125,105.76653289794922,99.178466796875,85.65794372558594,102.1837158203125,105.76653289794922,0.0
2631,194,94,102.16484069824219,105.40454864501953,99.05657958984375,92.16448974609375,102.16484069824219,105.40454864501953,0.0
2632,211,115,103.69578552246094,106.02576446533203,82.59170532226562,68.79112243652344,103.69578552246094,106.02576446533203,0.0
2633,194,104,103.35575866699219,106.0709457397461,99.35205078125,80.69778442382812,103.35575866699219,106.0709457397461,0.0
2634,194,104,103.1830825805664,106.07002258300781,99.24652099609375,80.9244384765625,103.1830825805664,106.07002258300781,0.0
2635,185,98,103.02784729003906,105.91041564941406,108.16156005859375,87.35610961914062,103.02784729003906,105.91041564941406,0.0
2636,198,102,102.93211364746094,105.73479461669922,95.1016845703125,83.46401977539062,102.93211364746094,105.73479461669922,0.0
2637,204,100,102.56710815429688,105.47599792480469,89.07550048828125,85.86599731445312,102.56710815429688,105.47599792480469,0.0
2638,183,91,103.22840881347656,105.6800537109375,110.16650390625,93.46649169921875,103.22840881347656,105.6800537109375,0.0
2639,176,85,103.5365982055664,105.87953186035156,117.0799560546875,99.11662292480469,103.5365982055664,105.87953186035156,0.0
2640,184,93,103.92352294921875,106.07340240478516,109.41552734375,91.02915954589844,103.92352294921875,106.07340240478516,0.0
2641,206,107,100.98521423339844,106.37126159667969,91.305908203125,78.50729370117188,100.98521423339844,106.37126159667969,0.0
2642,189,98,98.66897583007812,106.7140884399414,112.08493041992188,91.6268310546875,98.66897583007812,106.7140884399414,0.0
2643,196,104,97.59698486328125,107.39728546142578,106.93673706054688,86.28170776367188,97.59698486328125,107.39728546142578,0.0
2644,196,96,97.12904357910156,108.03988647460938,107.37167358398438,94.0704345703125,97.12904357910156,108.03988647460938,0.0
2645,209,109,97.53932189941406,108.53169250488281,94.23977661132812,81.01760864257812,97.53932189941406,108.53169250488281,0.0
2646,194,101,97.241943359375,109.0381851196289,109.45697021484375,89.00439453125,97.241943359375,109.0381851196289,0.0
2647,197,105,97.57162475585938,109.41632080078125,106.44390869140625,85.3760986328125,97.57162475585938,109.41632080078125,0.0
2648,201,102,96.55470275878906,109.62252807617188,102.8453369140625,88.84402465820312,96.55470275878906,109.62252807617188,0.0
2649,203,105,96.08125305175781,109.459716796875,100.80059814453125,86.33599853515625,96.08125305175781,109.459716796875,0.0
2650,184,102,96.2807846069336,108.58602905273438,119.056396484375,90.95899963378906,96.2807846069336,108.58602905273438,0.0
2651,212,120,86.40326690673828,102.32766723632812,85.16357421875,86.48974609375,86.40326690673828,102.32766723632812,0.0
2652,212,120,81.69631958007812,96.55183410644531,83.67306518554688,89.8724365234375,81.69631958007812,96.55183410644531,0.0
2653,212,120,81.21745300292969,92.07897186279297,84.28515625,88.84310913085938,81.21745300292969,92.07897186279297,0.0
2654,212,120,80.37178039550781,88.2337646484375,83.90151977539062,87.46078491210938,80.37178039550781,88.2337646484375,0.0
2655,212,120,80.7685546875,84.97399139404297,84.0867919921875,86.36520385742188,80.7685546875,84.97399139404297,0.0
2656,212,120,88.18013000488281,83.8577880859375,85.14498901367188,80.84130859375,88.18013000488281,83.8577880859375,0.0
2657,199,108,87.08027648925781,82.23194122314453,97.65084838867188,94.0853271484375,87.08027648925781,82.23194122314453,0.0
2658,199,108,93.38015747070312,82.47777557373047,97.83026123046875,88.02133178710938,93.38015747070312,82.47777557373047,0.0
2659,199,116,97.3115234375,83.14630126953125,97.98095703125,77.00534057617188,97.3115234375,83.14630126953125,0.0
2660,202,111,99.26626586914062,83.88414764404297,94.74530029296875,80.5013427734375,99.26626586914062,83.88414764404297,0.0
2661,202,111,99.6144790649414,84.27190399169922,94.951416015625,80.50033569335938,99.6144790649414,84.27190399169922,0.0
2662,212,105,100.46138000488281,84.96478271484375,84.67440795898438,85.37509155273438,100.46138000488281,84.96478271484375,0.0
2663,212,105,100.82221984863281,85.76516723632812,84.82308959960938,84.71878051757812,100.82221984863281,85.76516723632812,0.0
2664,212,105,100.77435302734375,86.46040344238281,84.575927734375,84.9296875,100.77435302734375,86.46040344238281,0.0
2665,212,112,101.01934814453125,87.29849243164062,84.36068725585938,77.607421875,101.01934814453125,87.29849243164062,0.0
2666,206,112,101.32487487792969,88.14448547363281,90.3193359375,77.52685546875,101.32487487792969,88.14448547363281,0.0
2667,206,112,100.74259948730469,88.72904968261719,90.12921142578125,78.2567138671875,100.74259948730469,88.72904968261719,0.0
2668,204,108,100.86231231689453,89.6492691040039,92.8731689453125,83.93917846679688,100.86231231689453,89.6492691040039,0.0
2669,209,112,100.770263671875,90.47832489013672,88.1402587890625,80.73480224609375,100.770263671875,90.47832489013672,0.0
2670,202,109,100.84117126464844,91.31249237060547,95.2130126953125,83.93370056152344,100.84117126464844,91.31249237060547,0.0
2671,210,118,101.03744506835938,92.16863250732422,87.294921875,74.60842895507812,101.03744506835938,92.16863250732422,0.0
2672,210,118,101.82192993164062,93.25711059570312,87.64996337890625,73.402099609375,101.82192993164062,93.25711059570312,0.0
2673,198,102,101.41987609863281,94.01331329345703,99.53790283203125,89.10052490234375,101.41987609863281,94.01331329345703,0.0
2674,212,120,101.69835662841797,94.98114013671875,85.66290283203125,70.27513122558594,101.69835662841797,94.98114013671875,0.0
2675,200,111,102.02987670898438,95.82495880126953,97.804931640625,79.06878662109375,102.02987670898438,95.82495880126953,0.0
2676,200,107,101.98008728027344,96.58316040039062,97.5235595703125,83.01719665527344,101.98008728027344,96.58316040039062,0.0
2677,212,120,101.3467788696289,96.91317749023438,85.0545654296875,71.12930297851562,101.3467788696289,96.91317749023438,0.0
2678,212,120,101.52424621582031,97.65321350097656,85.02294921875,70.28231811523438,101.52424621582031,97.65321350097656,0.0
2679,212,120,101.14569091796875,97.83798217773438,84.53085327148438,71.57058715820312,101.14569091796875,97.83798217773438,0.0
2680,211,116,101.3236312866211,98.3314208984375,85.572998046875,74.76763916015625,101.3236312866211,98.3314208984375,0.0
2681,195,117,100.90010070800781,98.48155212402344,101.30194091796875,74.31690979003906,100.90010070800781,98.48155212402344,0.0
2682,208,116,101.16973876953125,99.01011657714844,88.49224853515625,74.3292236328125,101.16973876953125,99.01011657714844,0.0
2683,208,117,101.0133056640625,99.2822265625,88.39459228515625,73.83230590820312,101.0133056640625,99.2822265625,0.0
2684,208,117,101.46574401855469,99.78558349609375,88.61126708984375,73.20806884765625,101.46574401855469,99.78558349609375,0.0
2685,208,117,101.10057067871094,99.99041748046875,88.38946533203125,73.42701721191406,101.10057067871094,99.99041748046875,0.0
2686,210,115,101.30445861816406,100.44962310791016,86.70977783203125,74.35675048828125,101.30445861816406,100.44962310791016,0.0
2687,210,115,101.63236999511719,101.03155517578125,86.9609375,73.33918762207031,101.63236999511719,101.03155517578125,0.0
2688,212,110,101.80644226074219,101.59228515625,85.12924194335938,77.70979309082031,101.80644226074219,101.59228515625,0.0
2689,216,115,101.34793853759766,101.87577056884766,80.91259765625,73.30244445800781,101.34793853759766,101.87577056884766,0.0
2690,205,107,101.15995788574219,102.00733947753906,91.8743896484375,82.20060729980469,101.15995788574219,102.00733947753906,0.0
2691,208,113,101.13900756835938,102.13272857666016,88.54290771484375,76.80015563964844,101.13900756835938,102.13272857666016,0.0
2692,190,103,100.67503356933594,101.46342468261719,103.16754150390625,87.32504272460938,100.67503356933594,101.46342468261719,0.0
2693,190,103,101.3174819946289,101.02814483642578,101.39590454101562,86.33126831054688,101.3174819946289,101.02814483642578,0.0
2694,195,96,101.34654235839844,100.42610168457031,95.82833862304688,93.45782470703125,101.34654235839844,100.42610168457031,0.0
2695,200,106,101.270751953125,99.96022033691406,90.8955078125,83.11445617675781,101.270751953125,99.96022033691406,0.0
2696,207,110,102.51991271972656,100.12602233886719,84.3544921875,77.15361022949219,102.51991271972656,100.12602233886719,0.0
2697,205,112,102.01123046875,99.76062774658203,86.13116455078125,76.16340637207031,102.01123046875,99.76062774658203,0.0
2698,203,106,102.89366149902344,99.97002410888672,88.63067626953125,80.54084777832031,102.89366149902344,99.97002410888672,0.0
2699,199,106,102.18472290039062,99.58309936523438,92.2305908203125,81.63520812988281,102.18472290039062,99.58309936523438,0.0
2700,205,106,102.00379180908203,99.26325988769531,86.15380859375,81.53379821777344,102.00379180908203,99.26325988769531,0.0
2701,192,99,101.761962890625,99.02249145507812,99.20492553710938,88.13345336914062,101.761962890625,99.02249145507812,0.0
2702,197,104,101.71235656738281,98.82991790771484,94.18890380859375,83.03335571289062,101.71235656738281,98.82991790771484,0.0
2703,197,104,101.98907470703125,98.67526245117188,94.14947509765625,83.00833129882812,101.98907470703125,98.67526245117188,0.0
2704,203,109,101.91058349609375,98.56212615966797,88.02783203125,78.3770751953125,101.91058349609375,98.56212615966797,0.0
2705,195,100,102.86859130859375,98.88043975830078,96.38607788085938,86.71926879882812,102.86859130859375,98.88043975830078,0.0
2706,194,96,103.16725158691406,99.04411315917969,97.18789672851562,90.9298095703125,103.16725158691406,99.04411315917969,0.0
2707,205,109,102.9756851196289,99.02790832519531,85.92910766601562,78.73245239257812,102.9756851196289,99.02790832519531,0.0
2708,200,100,103.42501831054688,99.39209747314453,91.23696899414062,86.80810546875,103.42501831054688,99.39209747314453,0.0
2709,204,105,103.43374633789062,99.6114501953125,87.4495849609375,81.9520263671875,103.43374633789062,99.6114501953125,0.0
2710,191,99,102.98247528076172,99.40153503417969,100.17941284179688,89.11300659179688,102.98247528076172,99.40153503417969,0.0
2711,200,107,102.86628723144531,99.20314025878906,91.15469360351562,81.40325927734375,102.86628723144531,99.20314025878906,0.0
2712,181,87,103.26143646240234,99.48210144042969,110.67767333984375,99.97581481933594,103.26143646240234,99.48210144042969,0.0
2713,202,107,103.50375366210938,99.72816467285156,89.84201049804688,79.61895751953125,103.50375366210938,99.72816467285156,0.0
2714,202,107,104.11103820800781,100.1427230834961,90.06259155273438,79.15473937988281,104.11103820800781,100.1427230834961,0.0
2715,198,107,104.61735534667969,100.67659759521484,94.1689453125,78.66368103027344,104.61735534667969,100.67659759521484,0.0
2716,200,101,105.14523315429688,101.19368743896484,92.15338134765625,84.54092407226562,105.14523315429688,101.19368743896484,0.0
2717,203,113,104.93055725097656,101.57491302490234,89.37567138671875,72.88522338867188,104.93055725097656,101.57491302490234,0.0
2718,206,112,105.00957489013672,102.01616668701172,86.390625,73.9713134765625,105.00957489013672,102.01616668701172,0.0
2719,197,101,104.46327209472656,102.00135803222656,94.72854614257812,86.49282836914062,104.46327209472656,102.00135803222656,0.0
2720,207,106,103.91397094726562,101.85967254638672,84.53085327148438,82.24819946289062,103.91397094726562,101.85967254638672,0.0
2721,206,106,103.58564758300781,101.70217895507812,85.39413452148438,82.43704223632812,103.58564758300781,101.70217895507812,0.0
2722,196,107,104.4432373046875,102.01471710205078,95.3990478515625,79.6092529296875,104.4432373046875,102.01471710205078,0.0
2723,198,105,105.59063720703125,102.19566345214844,91.33294677734375,80.02731323242188,105.59063720703125,102.19566345214844,0.0
2724,206,108,105.57323455810547,101.94583892822266,82.4793701171875,77.3818359375,105.57323455810547,101.94583892822266,0.0
2725,198,96,105.42115783691406,101.5174331665039,90.227783203125,89.845458984375,105.42115783691406,101.5174331665039,0.0
2726,198,96,105.6993637084961,101.54224395751953,90.3175048828125,88.46136474609375,105.6993637084961,101.54224395751953,0.0
2727,183,96,106.46586608886719,101.74129486083984,105.6016845703125,87.36534118652344,106.46586608886719,101.74129486083984,0.0
2728,203,98,106.77592468261719,101.96243286132812,85.70889282226562,85.09133911132812,106.77592468261719,101.96243286132812,0.0
2729,192,98,106.71965026855469,102.14651489257812,96.80325317382812,85.3978271484375,106.71965026855469,102.14651489257812,0.0
2730,186,100,106.35115051269531,102.11198425292969,102.39950561523438,84.22445678710938,106.35115051269531,102.11198425292969,0.0
2731,176,89,107.54489135742188,102.66792297363281,112.84130859375,94.30612182617188,107.54489135742188,102.66792297363281,0.0
2732,172,89,106.74137115478516,102.7415542602539,116.47726440429688,95.5765380859375,106.74137115478516,102.7415542602539,0.0
2733,182,95,106.08906555175781,102.57414245605469,106.32955932617188,90.64413452148438,106.08906555175781,102.57414245605469,0.0
2734,186,96,106.51363372802734,102.80648803710938,102.7362060546875,88.78604125976562,106.51363372802734,102.80648803710938,0.0
2735,193,101,105.78520202636719,102.61264038085938,95.697998046875,84.69650268554688,105.78520202636719,102.61264038085938,0.0
2736,170,87,105.68733215332031,102.45027160644531,118.6842041015625,98.92413330078125,105.68733215332031,102.45027160644531,0.0
2737,197,101,105.53168487548828,102.140869140625,91.603759765625,85.35603332519531,105.53168487548828,102.140869140625,0.0
2738,194,100,105.93487548828125,102.24378967285156,94.72412109375,85.33900451660156,105.93487548828125,102.24378967285156,0.0
2739,194,101,106.49703216552734,102.56893157958984,95.0760498046875,83.33474731445312,106.49703216552734,102.56893157958984,0.0
2740,196,97,106.99359893798828,103.09873962402344,93.33935546875,86.33367919921875,106.99359893798828,103.09873962402344,0.0
2741,204,100,106.55052185058594,103.15220642089844,85.116943359375,84.20841979980469,106.55052185058594,103.15220642089844,0.0
2742,188,96,106.85710906982422,103.4284896850586,101.28433227539062,87.67710876464844,106.85710906982422,103.4284896850586,0.0
2743,204,106,106.43621063232422,103.0786361694336,84.80471801757812,79.41928100585938,106.43621063232422,103.0786361694336,0.0
2744,172,90,107.11878967285156,103.51122283935547,117.08734130859375,93.60482788085938,107.11878967285156,103.51122283935547,0.0
2745,189,101,106.06727600097656,102.9206771850586,99.693359375,85.15121459960938,106.06727600097656,102.9206771850586,0.0
2746,192,103,106.15780639648438,102.61286163330078,98.80252075195312,83.03781127929688,106.15780639648438,102.61286163330078,0.0
2747,200,110,95.50099182128906,98.09269714355469,96.7174072265625,91.00946044921875,95.50099182128906,98.09269714355469,0.0
2748,200,110,76.95679473876953,91.64816284179688,100.17523193359375,103.75236511230469,76.95679473876953,91.64816284179688,0.0
2749,200,110,77.43082427978516,82.46611785888672,103.0963134765625,120.29702758789062,77.43082427978516,82.46611785888672,0.0
2750,200,110,81.61512756347656,79.96937561035156,104.1534423828125,117.82424926757812,81.61512756347656,79.96937561035156,0.0
2751,200,110,84.68183135986328,78.1152114868164,104.52716064453125,116.0810546875,84.68183135986328,78.1152114868164,0.0
2752,200,110,81.02278900146484,75.8968505859375,102.5205078125,117.520263671875,81.02278900146484,75.8968505859375,0.0
2753,200,110,79.73926544189453,73.095458984375,102.34716796875,117.88006591796875,79.73926544189453,73.095458984375,0.0
2754,200,110,81.183837890625,71.78315734863281,102.87823486328125,115.72001647949219,81.183837890625,71.78315734863281,0.0
2755,200,110,82.23269653320312,70.31254577636719,102.9556884765625,114.43000793457031,82.23269653320312,70.31254577636719,0.0
2756,200,110,82.757080078125,68.79415893554688,103.07037353515625,114.10749816894531,82.757080078125,68.79415893554688,0.0
2757,200,110,82.96411895751953,67.5763931274414,102.87628173828125,113.65187072753906,82.96411895751953,67.5763931274414,0.0
2758,200,110,83.33280944824219,66.37175750732422,103.0821533203125,113.5379638671875,83.33280944824219,66.37175750732422,0.0
2759,200,110,83.88734436035156,65.91740417480469,103.67236328125,112.75949096679688,83.88734436035156,65.91740417480469,0.0
2760,200,110,84.52874755859375,65.42196655273438,104.19357299804688,112.93988037109375,84.52874755859375,65.42196655273438,0.0
2761,200,110,85.09164428710938,65.1114501953125,104.26480102539062,112.23497009277344,85.09164428710938,65.1114501953125,0.0
2762,200,110,85.3342514038086,64.64090728759766,104.23553466796875,112.43374633789062,85.3342514038086,64.64090728759766,0.0
2763,200,110,85.84048461914062,63.76404571533203,103.98236083984375,112.48342895507812,85.84048461914062,63.76404571533203,0.0
2764,200,110,85.5147476196289,63.48793029785156,103.786865234375,112.495849609375,85.5147476196289,63.48793029785156,0.0
2765,200,110,85.75384521484375,62.7938117980957,103.7664794921875,112.87396240234375,85.75384521484375,62.7938117980957,0.0
2766,200,110,85.90699768066406,62.16303253173828,103.723876953125,113.34349060058594,85.90699768066406,62.16303253173828,0.0
2767,200,110,86.0536117553711,61.49883270263672,103.27471923828125,112.71087646484375,86.0536117553711,61.49883270263672,0.0
2768,192,110,85.03167724609375,60.9255256652832,110.3740234375,108.42771911621094,85.03167724609375,60.9255256652832,0.0
2769,192,110,85.0035171508789,60.583045959472656,110.0350341796875,105.48193359375,85.0035171508789,60.583045959472656,0.0
2770,200,105,91.03704833984375,64.11681365966797,103.38299560546875,99.2454833984375,91.03704833984375,64.11681365966797,0.0
2771,200,105,93.68383026123047,67.41123962402344,103.9072265625,96.06137084960938,93.68383026123047,67.41123962402344,0.0
2772,200,105,95.00050354003906,70.43748474121094,104.1138916015625,95.26535034179688,95.00050354003906,70.43748474121094,0.0
2773,200,105,95.79045104980469,73.32711029052734,104.15863037109375,94.31634521484375,95.79045104980469,73.32711029052734,0.0
2774,203,108,96.96822357177734,76.11309814453125,101.2213134765625,90.32908630371094,96.96822357177734,76.11309814453125,0.0
2775,196,102,97.40116119384766,78.22776794433594,107.81716918945312,96.832275390625,97.40116119384766,78.22776794433594,0.0
2776,190,101,97.47863006591797,80.37337493896484,113.98284912109375,97.20806884765625,97.47863006591797,80.37337493896484,0.0
2777,198,109,97.39604187011719,82.53314971923828,106.10113525390625,88.30201721191406,97.39604187011719,82.53314971923828,0.0
2778,195,111,97.80897521972656,84.40706634521484,108.5115966796875,86.07550048828125,97.80897521972656,84.40706634521484,0.0
2779,210,112,99.40689086914062,85.54876708984375,85.47222900390625,84.64387512207031,99.40689086914062,85.54876708984375,0.0
2780,184,102,103.15617370605469,86.76220703125,103.05413818359375,91.91096496582031,103.15617370605469,86.76220703125,0.0
2781,191,104,105.19691467285156,87.88151550292969,93.13311767578125,88.47773742675781,105.19691467285156,87.88151550292969,0.0
2782,188,101,105.76576232910156,88.41986083984375,95.2935791015625,92.61943054199219,105.76576232910156,88.41986083984375,0.0
2783,192,110,105.97959899902344,89.08992004394531,91.07574462890625,83.15486145019531,105.97959899902344,89.08992004394531,0.0
2784,180,103,106.18181610107422,90.12136840820312,103.3004150390625,88.53871154785156,106.18181610107422,90.12136840820312,0.0
2785,199,108,106.24198150634766,91.07506561279297,84.42999267578125,83.13467407226562,106.24198150634766,91.07506561279297,0.0
2786,185,104,106.50652313232422,92.04631042480469,98.5123291015625,86.65866088867188,106.50652313232422,92.04631042480469,0.0
2787,195,104,106.73643493652344,92.84415435791016,88.51864624023438,86.9146728515625,106.73643493652344,92.84415435791016,0.0
2788,182,97,106.68383026123047,93.44320678710938,101.55081176757812,94.72866821289062,106.68383026123047,93.44320678710938,0.0
2789,186,99,106.48957824707031,94.0496597290039,97.58929443359375,92.55715942382812,106.48957824707031,94.0496597290039,0.0
2790,186,99,107.0362548828125,95.13558959960938,99.44439697265625,90.6392822265625,107.0362548828125,95.13558959960938,0.0
2791,215,113,101.862548828125,96.18372344970703,83.00927734375,77.28482055664062,101.862548828125,96.18372344970703,0.0
2792,209,109,97.86368560791016,96.6794204711914,92.92044067382812,83.32119750976562,97.86368560791016,96.6794204711914,0.0
2793,205,107,96.59986877441406,97.48466491699219,97.95233154296875,84.70529174804688,96.59986877441406,97.48466491699219,0.0
2794,198,105,96.34181213378906,98.18771362304688,104.93499755859375,86.55133056640625,96.34181213378906,98.18771362304688,0.0
2795,198,105,96.45286560058594,98.94480895996094,104.84625244140625,86.13783264160156,96.45286560058594,98.94480895996094,0.0
2796,197,102,96.4344482421875,99.83708190917969,105.9283447265625,88.65945434570312,96.4344482421875,99.83708190917969,0.0
2797,212,108,96.18470764160156,100.80014038085938,91.236572265625,82.16485595703125,96.18470764160156,100.80014038085938,0.0
2798,205,107,95.96327209472656,101.36215209960938,98.32180786132812,83.79121398925781,95.96327209472656,101.36215209960938,0.0
2799,209,106,95.7905502319336,101.88860321044922,94.04827880859375,84.94779968261719,95.7905502319336,101.88860321044922,0.0
2800,209,106,95.75424194335938,102.46526336669922,94.2122802734375,84.61195373535156,95.75424194335938,102.46526336669922,0.0
2801,200,104,95.93865966796875,103.14535522460938,103.173583984375,85.77798461914062,95.93865966796875,103.14535522460938,0.0
2802,200,104,95.89524841308594,103.79905700683594,103.22918701171875,85.19448852539062,95.89524841308594,103.79905700683594,0.0
2803,198,103,95.92363739013672,104.18672180175781,105.02313232421875,86.04861450195312,95.92363739013672,104.18672180175781,0.0
2804,210,113,96.4439697265625,104.6319580078125,92.76138305664062,75.26214599609375,96.4439697265625,104.6319580078125,0.0
2805,206,106,96.361083984375,105.08052062988281,96.769287109375,81.69053649902344,96.361083984375,105.08052062988281,0.0
2806,148,38,98.89833068847656,104.9623031616211,134.86636352539062,113.54763793945312,98.89833068847656,104.9623031616211,0.0
2807,156,48,99.41354370117188,104.3328857421875,121.90103149414062,95.63690185546875,99.41354370117188,104.3328857421875,0.0
2808,117,18,100.0887451171875,104.00286102294922,159.66372680664062,122.53422546386719,100.0887451171875,104.00286102294922,0.0
2809,198,61,101.91075134277344,102.95584869384766,78.4261474609375,82.13356018066406,101.91075134277344,102.95584869384766,0.0
2810,198,61,94.60340881347656,98.31558227539062,74.70001220703125,100.03338623046875,94.60340881347656,98.31558227539062,0.0
2811,198,61,68.42355346679688,84.42848205566406,89.65106201171875,88.9083251953125,68.42355346679688,84.42848205566406,0.0
2812,198,61,84.81624603271484,82.95494079589844,78.853759765625,90.85208129882812,84.81624603271484,82.95494079589844,0.0
2813,198,61,91.97482299804688,82.18990325927734,76.00143432617188,89.8380126953125,91.97482299804688,82.18990325927734,0.0
2814,192,61,97.32551574707031,82.42988586425781,80.55435180664062,86.20950317382812,97.32551574707031,82.42988586425781,0.0
2815,201,60,99.9100570678711,82.93643188476562,71.5133056640625,85.5523681640625,99.9100570678711,82.93643188476562,0.0
2816,201,60,101.41458129882812,83.60221862792969,71.60986328125,84.38809204101562,101.41458129882812,83.60221862792969,0.0
2817,201,60,101.63108825683594,83.93340301513672,71.29278564453125,84.47201538085938,101.63108825683594,83.93340301513672,0.0
2818,202,56,102.74630737304688,84.78012084960938,70.74530029296875,86.99301147460938,102.74630737304688,84.78012084960938,0.0
2819,197,54,102.83599853515625,85.45851135253906,75.9947509765625,88.62326049804688,102.83599853515625,85.45851135253906,0.0
2820,178,51,102.34711456298828,86.01136779785156,94.93218994140625,91.53082275390625,102.34711456298828,86.01136779785156,0.0
2821,199,59,102.65142822265625,86.6940689086914,74.0045166015625,83.13270568847656,102.65142822265625,86.6940689086914,0.0
2822,191,55,101.91439819335938,86.95858001708984,82.25180053710938,88.15817260742188,101.91439819335938,86.95858001708984,0.0
2823,199,60,102.80166625976562,87.80040740966797,74.55435180664062,81.91455078125,102.80166625976562,87.80040740966797,0.0
2824,199,60,101.98771667480469,87.90524291992188,74.24417114257812,83.1036376953125,101.98771667480469,87.90524291992188,0.0
2825,199,60,102.53076171875,88.69501495361328,74.46347045898438,81.90090942382812,102.53076171875,88.69501495361328,0.0
2826,199,60,102.98799896240234,89.56364440917969,74.2904052734375,81.2252197265625,102.98799896240234,89.56364440917969,0.0
2827,199,60,103.14364624023438,90.39375305175781,74.37451171875,81.05630493164062,103.14364624023438,90.39375305175781,0.0
2828,122,31,103.32565307617188,91.2418441772461,151.5377197265625,110.01406860351562,103.32565307617188,91.2418441772461,0.0
2829,119,36,102.86532592773438,91.71100616455078,154.30621337890625,105.75350952148438,102.86532592773438,91.71100616455078,0.0
2830,119,36,101.95225524902344,91.78778076171875,154.24496459960938,107.06338500976562,101.95225524902344,91.78778076171875,0.0
2831,130,48,102.74776458740234,92.47412872314453,143.62820434570312,93.51583862304688,102.74776458740234,92.47412872314453,0.0
2832,140,41,102.02705383300781,92.27196502685547,133.57101440429688,102.37896728515625,102.02705383300781,92.27196502685547,0.0
2833,140,41,103.30616760253906,93.20905303955078,133.92776489257812,99.84474182128906,103.30616760253906,93.20905303955078,0.0
2834,140,41,103.61743927001953,94.00004577636719,134.01119995117188,99.211181640625,103.61743927001953,94.00004577636719,0.0
2835,186,64,101.51249694824219,93.16908264160156,87.20404052734375,79.80279541015625,101.51249694824219,93.16908264160156,0.0
2836,130,43,102.94807434082031,94.01429748535156,143.88323974609375,97.95069885253906,102.94807434082031,94.01429748535156,0.0
2837,127,29,102.22444152832031,93.9679946899414,146.7003173828125,113.1126708984375,102.22444152832031,93.9679946899414,0.0
2838,127,29,102.40402221679688,94.3690185546875,146.97540283203125,112.27816772460938,102.40402221679688,94.3690185546875,0.0
2839,191,57,103.26853942871094,95.08649444580078,83.1417236328125,83.31954956054688,103.26853942871094,95.08649444580078,0.0
2840,191,57,102.36677551269531,94.96288299560547,82.94146728515625,84.95489501953125,102.36677551269531,94.96288299560547,0.0
2841,208,66,102.93082427978516,95.46510314941406,66.068115234375,74.48872375488281,102.93082427978516,95.46510314941406,0.0
2842,131,34,102.13223266601562,95.48828887939453,143.13467407226562,107.24717712402344,102.13223266601562,95.48828887939453,0.0
2843,131,34,103.34675598144531,96.13684844970703,143.36911010742188,105.93679809570312,103.34675598144531,96.13684844970703,0.0
2844,147,38,102.5322265625,96.17565155029297,127.2052001953125,102.73419189453125,102.5322265625,96.17565155029297,0.0
2845,130,40,102.37994384765625,96.30992126464844,144.39523315429688,100.93354797363281,102.37994384765625,96.30992126464844,0.0
2846,130,40,101.92814636230469,96.13712310791016,144.33212280273438,101.73338317871094,101.92814636230469,96.13712310791016,0.0
2847,123,33,101.94613647460938,96.23715209960938,151.4619140625,108.183349609375,101.94613647460938,96.23715209960938,0.0
2848,117,21,101.74110412597656,96.35932922363281,157.48291015625,120.04583740234375,101.74110412597656,96.35932922363281,0.0
2849,182,59,101.75611877441406,96.40677642822266,92.63330078125,82.01145935058594,101.75611877441406,96.40677642822266,0.0
2850,187,66,101.87489318847656,96.59864807128906,87.6475830078125,74.25286865234375,101.87489318847656,96.59864807128906,0.0
2851,146,43,101.43313598632812,96.58197021484375,128.73672485351562,97.81321716308594,101.43313598632812,96.58197021484375,0.0
2852,136,38,101.380615234375,96.48310089111328,138.63006591796875,102.95330810546875,101.380615234375,96.48310089111328,0.0
2853,126,35,102.50564575195312,97.14598083496094,149.09063720703125,104.48832702636719,102.50564575195312,97.14598083496094,0.0
2854,161,53,103.67893981933594,97.82858276367188,114.3968505859375,86.12208557128906,103.67893981933594,97.82858276367188,0.0
2855,136,38,103.19381713867188,98.10720825195312,139.3800048828125,101.780517578125,103.19381713867188,98.10720825195312,0.0
2856,136,38,102.25899505615234,97.92475128173828,139.17578125,102.69512939453125,102.25899505615234,97.92475128173828,0.0
2857,159,44,100.85284423828125,96.92510986328125,115.69586181640625,99.17378234863281,100.85284423828125,96.92510986328125,0.0
2858,160,46,101.2825698852539,96.98796844482422,115.06329345703125,95.16844177246094,101.2825698852539,96.98796844482422,0.0
